tstart dt tend dta dtb Ka Kb Ma Mb Mca Mcb binary Ra Rb RFa RFb Rla Rlb La Lb Ta Tb a per e wa wb worb wps wbreaka wbreakb Va Vb mt ce sn mttype aspina aspinb other
4.230695713 0.00364258 4.234338 1e+50 0.003654 14 7 19.989834 26.467334 0.000 0.000 1 0.000085 1.771464 0.000085 1.771464 3.32551 3.79067 1e-50 931162 0 0 9.38372 703.918 0.000000 0 155824 4.69473e+09 4.69473e+09 1.13446e+17 4.32019e+10 0 0.006088 0 0 0 0 0.190942950549 -1.000000000000 0
4.234338290 0.003654 4.237992 1e+50 0.00366548 14 7 19.990281 26.310821 0.000 0.000 1 0.000085 1.766685 0.000085 1.766685 3.34146 3.79852 1e-50 926146 0 0 9.41536 708.673 0.000000 0 149380 4.66323e+09 4.66323e+09 1.13443e+17 4.32489e+10 0 0.005820 0 0 0 0 0.191012696528 -1.000000000000 0
4.237992289 0.00366548 4.241658 1e+50 0.00367701 14 7 19.990734 26.155084 0.000 0.000 1 0.000085 1.761888 0.000085 1.761888 3.35747 3.80636 1e-50 921126 0 0 9.44706 713.453 0.000000 0 143200 4.63199e+09 4.63199e+09 1.1344e+17 4.32969e+10 0 0.005564 0 0 0 0 0.191083173691 -1.000000000000 0
4.241657765 0.00367701 4.245335 1e+50 0.00368859 14 7 19.991191 26.000126 0.000 0.000 1 0.000085 1.757069 0.000085 1.757069 3.37353 3.81419 1e-50 916103 0 0 9.47883 718.258 0.000000 0 137274 4.601e+09 4.601e+09 1.13438e+17 4.33462e+10 0 0.005320 0 0 0 0 0.191154388706 -1.000000000000 0
4.245334772 0.00368859 4.249023 1e+50 0.00370023 14 7 19.991653 25.845949 0.000 0.000 1 0.000085 1.752225 0.000085 1.752225 3.38966 3.822 1e-50 911076 0 0 9.51065 723.087 0.000000 0 131593 4.57027e+09 4.57027e+09 1.13435e+17 4.33968e+10 0 0.005085 0 0 0 0 0.191226348053 -1.000000000000 0
4.249023364 0.00370023 4.252724 1e+50 0.00371193 14 7 19.992120 25.692557 0.000 0.000 1 0.000085 1.747353 0.000085 1.747353 3.40585 3.8298 1e-50 906048 0 0 9.54252 727.94 0.000000 0 126147 4.5398e+09 4.5398e+09 1.13433e+17 4.34489e+10 0 0.004861 0 0 0 0 0.191299058001 -1.000000000000 0
4.252723597 0.00371193 4.256436 1e+50 0.00372368 14 7 19.992592 25.539952 0.000 0.000 1 0.000085 1.742449 0.000085 1.742449 3.42209 3.83758 1e-50 901018 0 0 9.57445 732.818 0.000000 0 120927 4.50958e+09 4.50958e+09 1.1343e+17 4.35027e+10 0 0.004647 0 0 0 0 0.191372524580 -1.000000000000 0
4.256435525 0.00372368 4.260159 1e+50 0.00373548 14 7 19.993069 25.388137 0.000 0.000 1 0.000085 1.737510 0.000085 1.737510 3.4384 3.84535 1e-50 895987 0 0 9.60643 737.72 0.000000 0 115925 4.47962e+09 4.47962e+09 1.13427e+17 4.35583e+10 0 0.004442 0 0 0 0 0.191446753549 -1.000000000000 0
4.260159201 0.00373548 4.263895 1e+50 0.00374734 14 7 19.993551 25.237115 0.000 0.000 1 0.000085 1.732530 0.000085 1.732530 3.45476 3.8531 1e-50 890956 0 0 9.63846 742.645 0.000000 0 111132 4.44991e+09 4.44991e+09 1.13424e+17 4.36159e+10 0 0.004246 0 0 0 0 0.191521750366 -1.000000000000 0
4.263894681 0.00374734 4.267642 1e+50 0.00375925 14 7 19.994037 25.086887 0.000 0.000 1 0.000085 1.727506 0.000085 1.727506 3.47117 3.86084 1e-50 885925 0 0 9.67054 747.594 0.000000 0 106541 4.42045e+09 4.42045e+09 1.13422e+17 4.36757e+10 0 0.004059 0 0 0 0 0.191597520155 -1.000000000000 0
4.267642018 0.00375925 4.271401 1e+50 0.00377121 14 7 19.994529 24.937457 0.000 0.000 1 0.000085 1.722433 0.000085 1.722433 3.48764 3.86856 1e-50 880895 0 0 9.70266 752.567 0.000000 0 102142 4.39124e+09 4.39124e+09 1.13419e+17 4.3738e+10 0 0.003880 0 0 0 0 0.191674067667 -1.000000000000 0
4.271401267 0.00377121 4.275172 1e+50 0.00378323 14 7 19.995026 24.788826 0.000 0.000 1 0.000085 1.717307 0.000085 1.717307 3.50417 3.87625 1e-50 875867 0 0 9.73483 757.562 0.000000 0 97929.6 4.36229e+09 4.36229e+09 1.13416e+17 4.38029e+10 0 0.003709 0 0 0 0 0.191751397247 -1.000000000000 0
4.275172482 0.00378323 4.278956 1e+50 0.00379531 14 7 19.995528 24.640996 0.000 0.000 1 0.000085 1.712122 0.000085 1.712122 3.52075 3.88394 1e-50 870840 0 0 9.76704 762.581 0.000000 0 93895.6 4.33358e+09 4.33358e+09 1.13413e+17 4.38706e+10 0 0.003546 0 0 0 0 0.191829512788 -1.000000000000 0
4.278955716 0.00379531 4.282751 1e+50 0.00380744 14 7 19.996035 24.493969 0.000 0.000 1 0.000085 1.706872 0.000085 1.706872 3.53738 3.8916 1e-50 865817 0 0 9.7993 767.622 0.000000 0 90033.3 4.30512e+09 4.30512e+09 1.1341e+17 4.39415e+10 0 0.003389 0 0 0 0 0.191908417690 -1.000000000000 0
4.282751024 0.00380744 4.286558 1e+50 0.00381962 14 7 19.996548 24.347747 0.000 0.000 1 0.000085 1.701553 0.000085 1.701553 3.55407 3.89924 1e-50 860797 0 0 9.83159 772.686 0.000000 0 86335.9 4.2769e+09 4.2769e+09 1.13407e+17 4.40157e+10 0 0.003240 0 0 0 0 0.191988114815 -1.000000000000 0
4.286558459 0.00381962 4.290378 1e+50 0.00383185 14 7 19.997065 24.202331 0.000 0.000 1 0.000085 1.696158 0.000085 1.696158 3.57081 3.90686 1e-50 855781 0 0 9.86392 777.772 0.000000 0 82796.8 4.24894e+09 4.24894e+09 1.13404e+17 4.40936e+10 0 0.003097 0 0 0 0 0.192068606438 -1.000000000000 0
4.290378076 0.00383185 4.294210 1e+50 0.00384414 14 7 19.997588 24.057722 0.000 0.000 1 0.000085 1.690682 0.000085 1.690682 3.5876 3.91446 1e-50 850769 0 0 9.89628 782.88 0.000000 0 79409.9 4.22121e+09 4.22121e+09 1.13401e+17 4.41754e+10 0 0.002961 0 0 0 0 0.192149894195 -1.000000000000 0
4.294209927 0.00384414 4.298054 1e+50 0.00385648 14 7 19.998115 23.913922 0.000 0.000 1 0.000085 1.685117 0.000085 1.685117 3.60444 3.92204 1e-50 845762 0 0 9.92868 788.01 0.000000 0 76169.1 4.19373e+09 4.19373e+09 1.13398e+17 4.42616e+10 0 0.002831 0 0 0 0 0.192231979030 -1.000000000000 0
4.298054067 0.00385648 4.301911 1e+50 0.00386888 14 7 19.998648 23.770932 0.000 0.000 1 0.000085 1.679456 0.000085 1.679456 3.62133 3.9296 1e-50 840761 0 0 9.96111 793.162 0.000000 0 73068.6 4.16649e+09 4.16649e+09 1.13395e+17 4.43523e+10 0 0.002706 0 0 0 0 0.192314861137 -1.000000000000 0
4.301910550 0.00386888 4.305779 1e+50 0.00388133 14 7 19.999187 23.628753 0.000 0.000 1 0.000085 1.673694 0.000085 1.673694 3.63827 3.93713 1e-50 835766 0 0 9.99357 798.335 0.000000 0 70102.8 4.1395e+09 4.1395e+09 1.13392e+17 4.4448e+10 0 0.002588 0 0 0 0 0.192398539901 -1.000000000000 0
4.305779428 0.00388133 4.309661 1e+50 0.00389383 14 7 19.999730 23.487385 0.000 0.000 1 0.000085 1.667822 0.000085 1.667822 3.65526 3.94464 1e-50 830778 0 0 10.0261 803.529 0.000000 0 67266.4 4.11274e+09 4.11274e+09 1.13389e+17 4.45491e+10 0 0.002474 0 0 0 0 0.192483013832 -1.000000000000 0
4.309660755 0.00389383 4.313555 1e+50 0.00390639 14 7 20.000278 23.346830 0.000 0.000 1 0.000085 1.661833 0.000085 1.661833 3.6723 3.95213 1e-50 825796 0 0 10.0586 808.744 0.000000 0 64554.2 4.08622e+09 4.08622e+09 1.13386e+17 4.4656e+10 0 0.002366 0 0 0 0 0.192568280500 -1.000000000000 0
4.313554585 0.00390639 4.317461 1e+50 0.00391899 14 7 20.000832 23.207088 0.000 0.000 1 0.000085 1.655718 0.000085 1.655718 3.68938 3.9596 1e-50 820823 0 0 10.0911 813.98 0.000000 0 61961.2 4.05994e+09 4.05994e+09 1.13383e+17 4.4769e+10 0 0.002263 0 0 0 0 0.192654336462 -1.000000000000 0
4.317460970 0.00391899 4.321380 1e+50 0.00393166 14 7 20.001391 23.068160 0.000 0.000 1 0.000085 1.649469 0.000085 1.649469 3.70651 3.96703 1e-50 815857 0 0 10.1237 819.235 0.000000 0 59482.6 4.03389e+09 4.03389e+09 1.1338e+17 4.48887e+10 0 0.002164 0 0 0 0 0.192741177192 -1.000000000000 0
4.321379964 0.00393166 4.325312 1e+50 0.00394437 14 7 20.001955 22.930046 0.000 0.000 1 0.000085 1.643077 0.000085 1.643077 3.72368 3.97445 1e-50 810900 0 0 10.1563 824.511 0.000000 0 57113.8 4.00808e+09 4.00808e+09 1.13377e+17 4.50155e+10 0 0.002070 0 0 0 0 0.192828797001 -1.000000000000 0
4.325311620 0.00394437 4.329256 1e+50 0.00395714 14 7 20.002523 22.792746 0.000 0.000 1 0.000085 1.636534 0.000085 1.636534 3.7409 3.98184 1e-50 805952 0 0 10.1889 829.807 0.000000 0 54850.4 3.9825e+09 3.9825e+09 1.13373e+17 4.51499e+10 0 0.001980 0 0 0 0 0.192917188955 -1.000000000000 0
4.329255991 0.00395714 4.333213 1e+50 0.00396996 14 7 20.003097 22.656260 0.000 0.000 1 0.000085 1.629828 0.000085 1.629828 3.75816 3.9892 1e-50 801014 0 0 10.2215 835.123 0.000000 0 52688.2 3.95715e+09 3.95715e+09 1.1337e+17 4.52926e+10 0 0.001894 0 0 0 0 0.193006344790 -1.000000000000 0
4.333213130 0.00396996 4.337183 1e+50 0.00398283 14 7 20.003676 22.520588 0.000 0.000 1 0.000085 1.622952 0.000085 1.622952 3.77546 3.99653 1e-50 796086 0 0 10.2541 840.458 0.000000 0 50623 3.93203e+09 3.93203e+09 1.13367e+17 4.54441e+10 0 0.001812 0 0 0 0 0.193096254822 -1.000000000000 0
4.337183090 0.00398283 4.341166 1e+50 0.00399576 14 7 20.004260 22.385731 0.000 0.000 1 0.000085 1.615893 0.000085 1.615893 3.79281 4.00384 1e-50 791168 0 0 10.2868 845.811 0.000000 0 48651 3.90714e+09 3.90714e+09 1.13364e+17 4.5605e+10 0 0.001734 0 0 0 0 0.193186907858 -1.000000000000 0
4.341165922 0.00399576 4.345162 1e+50 0.00400874 14 7 20.004848 22.251688 0.000 0.000 1 0.000085 1.608642 0.000085 1.608642 3.81019 4.01112 1e-50 786261 0 0 10.3194 851.184 0.000000 0 46768.4 3.88248e+09 3.88248e+09 1.1336e+17 4.57761e+10 0 0.001659 0 0 0 0 0.193278291090 -1.000000000000 0
4.345161681 0.00400874 4.349170 1e+50 0.00402177 14 7 20.005441 22.118459 0.000 0.000 1 0.000085 1.601188 0.000085 1.601188 3.82762 4.01837 1e-50 781365 0 0 10.3521 856.575 0.000000 0 44971.5 3.85804e+09 3.85804e+09 1.13357e+17 4.59579e+10 0 0.001588 0 0 0 0 0.193370390003 -1.000000000000 0
4.349170419 0.00402177 4.353192 1e+50 0.00403485 14 7 20.006039 21.986043 0.000 0.000 1 0.000085 1.593518 0.000085 1.593518 3.84509 4.02559 1e-50 776481 0 0 10.3848 861.984 0.000000 0 43257 3.83383e+09 3.83383e+09 1.13354e+17 4.61514e+10 0 0.001520 0 0 0 0 0.193463188263 -1.000000000000 0
4.353192188 0.00403485 4.357227 1e+50 0.00404799 14 7 20.006641 21.854440 0.000 0.000 1 0.000085 1.585620 0.000085 1.585620 3.86259 4.03279 1e-50 771609 0 0 10.4175 867.412 0.000000 0 41621.5 3.80985e+09 3.80985e+09 1.1335e+17 4.63572e+10 0 0.001456 0 0 0 0 0.193556667606 -1.000000000000 0
4.357227040 0.00404799 4.361275 1e+50 0.00406118 14 7 20.007247 21.723649 0.000 0.000 1 0.000085 1.577482 0.000085 1.577482 3.88013 4.03995 1e-50 766750 0 0 10.4502 872.857 0.000000 0 40061.9 3.78608e+09 3.78608e+09 1.13347e+17 4.65764e+10 0 0.001394 0 0 0 0 0.193650807730 -1.000000000000 0
4.361275028 0.00406118 4.365336 1e+50 0.00407442 14 7 20.007858 21.593670 0.000 0.000 1 0.000085 1.569092 0.000085 1.569092 3.89771 4.04708 1e-50 761904 0 0 10.4829 878.319 0.000000 0 38575.1 3.76253e+09 3.76253e+09 1.13343e+17 4.68098e+10 0 0.001335 0 0 0 0 0.193745586170 -1.000000000000 0
4.365336204 0.00407442 4.369411 1e+50 0.00408771 14 7 20.008472 21.464501 0.000 0.000 1 0.000085 1.560435 0.000085 1.560435 3.91533 4.05419 1e-50 757071 0 0 10.5156 883.798 0.000000 0 37158.2 3.73921e+09 3.73921e+09 1.1334e+17 4.70585e+10 0 0.001279 0 0 0 0 0.193840978179 -1.000000000000 0
4.369410620 0.00408771 4.373498 1e+50 0.00410105 14 7 20.009091 21.336141 0.000 0.000 1 0.000085 1.551498 0.000085 1.551498 3.93298 4.06126 1e-50 752252 0 0 10.5483 889.294 0.000000 0 35808.5 3.7161e+09 3.7161e+09 1.13336e+17 4.73236e+10 0 0.001225 0 0 0 0 0.193936956597 -1.000000000000 0
4.373498328 0.00410105 4.377599 1e+50 0.00411445 14 7 20.009713 21.208591 0.000 0.000 1 0.000085 1.542266 0.000085 1.542266 3.95067 4.0683 1e-50 747447 0 0 10.581 894.807 0.000000 0 34523.3 3.6932e+09 3.6932e+09 1.13333e+17 4.76062e+10 0 0.001174 0 0 0 0 0.194033491726 -1.000000000000 0
4.377599381 0.00411445 4.381714 1e+50 0.0041279 14 7 20.010338 21.081848 0.000 0.000 1 0.000085 1.532725 0.000085 1.532725 3.96839 4.07531 1e-50 742657 0 0 10.6137 900.336 0.000000 0 33300.1 3.67052e+09 3.67052e+09 1.13329e+17 4.79076e+10 0 0.001126 0 0 0 0 0.194130551187 -1.000000000000 0
4.381713829 0.0041279 4.385842 1e+50 0.0041414 14 7 20.010967 20.955911 0.000 0.000 1 0.000085 1.522858 0.000085 1.522858 3.98614 4.08228 1e-50 737881 0 0 10.6464 905.881 0.000000 0 32136.5 3.64806e+09 3.64806e+09 1.13326e+17 4.82292e+10 0 0.001079 0 0 0 0 0.194228099787 -1.000000000000 0
4.385841726 0.0041414 4.389983 1e+50 0.00415495 14 7 20.011599 20.830779 0.000 0.000 1 0.000085 1.512650 0.000085 1.512650 4.00392 4.08923 1e-50 733120 0 0 10.679 911.441 0.000000 0 31030.3 3.6258e+09 3.6258e+09 1.13322e+17 4.85726e+10 0 0.001035 0 0 0 0 0.194326099375 -1.000000000000 0
4.389983122 0.00415495 4.394138 1e+50 0.00416855 14 7 20.012234 20.706450 0.000 0.000 1 0.000085 1.502085 0.000085 1.502085 4.02174 4.09614 1e-50 728375 0 0 10.7117 917.017 0.000000 0 29979.2 3.60376e+09 3.60376e+09 1.13318e+17 4.89392e+10 0 0.000993 0 0 0 0 0.194424508693 -1.000000000000 0
4.394138068 0.00416855 4.398307 1e+50 0.0041822 14 7 20.012871 20.582924 0.000 0.000 1 0.000085 1.491145 0.000085 1.491145 4.03958 4.10302 1e-50 723646 0 0 10.7444 922.607 0.000000 0 28981.2 3.58192e+09 3.58192e+09 1.13315e+17 4.9331e+10 0 0.000953 0 0 0 0 0.194523283231 -1.000000000000 0
4.398306618 0.0041822 4.402489 1e+50 0.00419591 14 7 20.013510 20.460198 0.000 0.000 1 0.000085 1.479813 0.000085 1.479813 4.05746 4.10986 1e-50 718933 0 0 10.777 928.213 0.000000 0 28034.5 3.56029e+09 3.56029e+09 1.13311e+17 4.97497e+10 0 0.000915 0 0 0 0 0.194622375070 -1.000000000000 0
4.402488822 0.00419591 4.406685 1e+50 0.00420967 14 7 20.014151 20.338271 0.000 0.000 1 0.000085 1.468071 0.000085 1.468071 4.07536 4.11667 1e-50 714236 0 0 10.8097 933.833 0.000000 0 27137.2 3.53886e+09 3.53886e+09 1.13308e+17 5.01976e+10 0 0.000879 0 0 0 0 0.194721732732 -1.000000000000 0
4.406684731 0.00420967 4.410894 1e+50 0.00422347 14 7 20.014793 20.217140 0.000 0.000 1 0.000085 1.455899 0.000085 1.455899 4.09329 4.12345 1e-50 709557 0 0 10.8423 939.467 0.000000 0 26287.5 3.51764e+09 3.51764e+09 1.13304e+17 5.06768e+10 0 0.000844 0 0 0 0 0.194821301023 -1.000000000000 0
4.410894396 0.00422347 4.415118 1e+50 0.00423733 14 7 20.015436 20.096805 0.000 0.000 1 0.000085 1.443278 0.000085 1.443278 4.11125 4.13019 1e-50 704894 0 0 10.8749 945.114 0.000000 0 25484 3.49662e+09 3.49662e+09 1.133e+17 5.11899e+10 0 0.000811 0 0 0 0 0.194921020872 -1.000000000000 0
4.415117869 0.00423733 4.419355 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 4.12923 4.13689 1e-50 1e-10 0 0 10.9075 953.159 0.000000 0 0 3.46711e+09 3.46711e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
4.419355201 1e-06 4.419356 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 4.14436 4.12171 1e-50 1e-50 0 0 10.9956 964.735 0.008024 0 0 3.4255e+09 3.48104e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 1 0 0.194921020872 0.095880494511 0
4.419356201 1.39597 5.815323 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 4.14436 4.12171 1e-50 1e-50 0 0 10.9956 964.735 0.008024 0 0 3.4255e+09 3.48104e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
5.815323360 1.38201 7.197331 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 4.13409 4.11149 1e-50 1e-50 0 0 10.968 961.105 0.007992 0 0 3.43844e+09 3.49396e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
7.197330671 1.36819 8.565518 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 4.12384 4.1013 1e-50 1e-50 0 0 10.9405 957.489 0.007961 0 0 3.45143e+09 3.50693e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
8.565517732 1.35451 9.920023 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 4.11362 4.09114 1e-50 1e-50 0 0 10.913 953.886 0.007929 0 0 3.46446e+09 3.51995e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
9.920022749 1.34096 11.260983 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 4.10343 4.081 1e-50 1e-50 0 0 10.8856 950.297 0.007898 0 0 3.47755e+09 3.53302e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
11.260982543 1.32755 12.588533 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 4.09326 4.07089 1e-50 1e-50 0 0 10.8583 946.722 0.007866 0 0 3.49068e+09 3.54614e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
12.588532569 1.31427 13.902807 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 4.08311 4.0608 1e-50 1e-50 0 0 10.831 943.16 0.007835 0 0 3.50386e+09 3.55931e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
13.902806927 1.30113 15.203938 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 4.07299 4.05073 1e-50 1e-50 0 0 10.8039 939.611 0.007804 0 0 3.5171e+09 3.57253e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
15.203938373 1.28812 16.492058 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 4.0629 4.04069 1e-50 1e-50 0 0 10.7767 936.076 0.007773 0 0 3.53038e+09 3.5858e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
16.492058340 1.27524 17.767297 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 4.05283 4.03068 1e-50 1e-50 0 0 10.7497 932.554 0.007742 0 0 3.54371e+09 3.59912e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
17.767296943 1.26249 19.029783 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 4.04278 4.02068 1e-50 1e-50 0 0 10.7227 929.045 0.007711 0 0 3.5571e+09 3.61249e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
19.029782998 1.24986 20.279644 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 4.03276 4.01072 1e-50 1e-50 0 0 10.6958 925.55 0.007681 0 0 3.57053e+09 3.62591e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
20.279644032 1.23736 21.517006 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 4.02276 4.00077 1e-50 1e-50 0 0 10.669 922.067 0.007650 0 0 3.58402e+09 3.63938e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
21.517006297 1.22499 22.741995 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 4.01278 3.99085 1e-50 1e-50 0 0 10.6422 918.598 0.007620 0 0 3.59755e+09 3.6529e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
22.741994782 1.21274 23.954733 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 4.00283 3.98096 1e-50 1e-50 0 0 10.6155 915.142 0.007590 0 0 3.61114e+09 3.66648e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
23.954733226 1.20061 25.155344 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 3.99291 3.97109 1e-50 1e-50 0 0 10.5888 911.699 0.007559 0 0 3.62478e+09 3.6801e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
25.155344132 1.1886 26.343949 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 3.98301 3.96124 1e-50 1e-50 0 0 10.5623 908.269 0.007529 0 0 3.63847e+09 3.69378e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
26.343948776 1.17672 27.520667 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 3.97313 3.95142 1e-50 1e-50 0 0 10.5357 904.851 0.007500 0 0 3.65221e+09 3.7075e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
27.520667223 1.16495 28.685618 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 3.96328 3.94162 1e-50 1e-50 0 0 10.5093 901.447 0.007470 0 0 3.666e+09 3.72128e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
28.685618336 1.1533 29.838920 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 3.95345 3.93184 1e-50 1e-50 0 0 10.4829 898.055 0.007440 0 0 3.67985e+09 3.73512e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
29.838919789 1.14177 30.980688 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 3.94364 3.92209 1e-50 1e-50 0 0 10.4566 894.676 0.007411 0 0 3.69374e+09 3.749e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
30.980688081 1.13035 32.111039 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 3.93386 3.91236 1e-50 1e-50 0 0 10.4304 891.31 0.007381 0 0 3.70769e+09 3.76294e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
32.111038546 1.11905 33.230085 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 3.9241 3.90266 1e-50 1e-50 0 0 10.4042 887.957 0.007352 0 0 3.7217e+09 3.77693e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
33.230085361 1.10786 34.337942 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 3.91437 3.89298 1e-50 1e-50 0 0 10.3781 884.616 0.007323 0 0 3.73575e+09 3.79097e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
34.337941567 1.09678 35.434719 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 3.90466 3.88332 1e-50 1e-50 0 0 10.352 881.288 0.007294 0 0 3.74986e+09 3.80506e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
35.434719070 1.08581 36.520529 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 3.89497 3.87369 1e-50 1e-50 0 0 10.326 877.972 0.007265 0 0 3.76402e+09 3.81921e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
36.520528658 1.07495 37.595480 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 3.88531 3.86408 1e-50 1e-50 0 0 10.3001 874.668 0.007236 0 0 3.77824e+09 3.83341e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
37.595480012 1.0642 38.659682 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 3.87567 3.85449 1e-50 1e-50 0 0 10.2743 871.378 0.007207 0 0 3.79251e+09 3.84767e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
38.659681716 1.05356 39.713241 1e+50 1e+50 14 14 20.016125 19.777491 0.000 0.000 1 0.000085 0.000084 0.000085 0.000084 3.86606 3.84493 1e-50 1e-50 0 0 10.2485 868.099 0.007178 0 0 3.80683e+09 3.86198e+09 1.13297e+17 1.14664e+17 0 0.000000 0 0 0 0 0.194921020872 0.095880494511 0
